facility_id,raw_lga_name,raw_sen_district,raw_longitude,raw_latitude,lon_parse_method,lat_parse_method,coord_status,lga_match_method,lga_match_score,matched_lga_code,matched_lga_canonical,matched_sen_district,sen_district_agrees
HF00554,MALBAWO-CENTRAL,Tivbetu North,7.82633,9.568121,clean,clean,included,exact,100.0,LGA068,MALBAWO-CENTRAL,Tivbetu North,True
HF01082,Ekedeta-East,Supwasa South,9.38925,11.643881,clean,clean,included,exact,100.0,LGA032,Ekedeta-East,Supwasa South,True
HF00748,Nasyotu LGA,Uzojina North,8.671537,7.999341,clean,clean,included,exact,100.0,LGA076,Nasyotu,Uzojina North,True
HF00799,Tamwata-South,Uzojina Central,9.780507,8.366928,clean,clean,included,exact,100.0,LGA095,Tamwata-South,Uzojina Central,True
HF01310,Zammiyi,Agbkeko South,10.242446,9.928757,clean,clean,included,exact,100.0,LGA119,ZAMMIYI,Agbkeko South,True
HF01316,Zammiyi,Agbkeko South,10.414329,10.315781,clean,clean,included,exact,100.0,LGA119,ZAMMIYI,Agbkeko South,True
HF01257,Daibama,Agbkeko Central,9.434616,9.925679,clean,clean,included,exact,100.0,LGA022,Daibama,Agbkeko Central,True
HF00698,Adekowo,Tivbetu South,8.546865,11.576843,clean,clean,included,exact,100.0,LGA002,Adekowo,Tivbetu South,True
HF00370,Lokmata,Agbzatu Central,6.735484,8.539168,clean,clean,included,exact,100.0,LGA064,Lokmata,Agbzatu Central,True
HF00284,Malmaba LGA,Agbzatu North,"7,772627","7,941249",comma_decimal,comma_decimal,included,exact,100.0,LGA070,Malmaba,Agbzatu North,True
HF00961,Yobmija,Supwasa North,9.231796,10.251417,clean,clean,included,exact,100.0,LGA113,Yobmija,Supwasa North,True
HF00717,Tivrafa-West,Uzojina North,9.243735,7.777768,clean,clean,included,fuzzy,91.66666666666666,LGA099,Tivrafa West,Uzojina North,True
HF00710,Tivrafa-West,Uzojina North,9.232631,7.726225,clean,clean,included,fuzzy,91.66666666666666,LGA099,Tivrafa West,Uzojina North,True
HF01058,Katdudu,Supwasa Central,10.155064,10.393141,clean,clean,included,exact,100.0,LGA060,Katdudu,Supwasa Central,True
HF00794,NASSAKO-CENTRAL,Uzojina North,8.87,7.52,clean,clean,included,exact,100.0,LGA075,Nassako-Central,Uzojina North,True
HF00295,Supyoshi-East,Agbzatu North,7.86684,7.46443,clean,clean,included,exact,100.0,LGA091,Supyoshi-East  ,Agbzatu North,True
HF00756,Nasyotu,Uzojina North,9.021645,7.982298,clean,clean,included,exact,100.0,LGA076,Nasyotu,Uzojina North,True
HF00211,ADENAJA,Kukrima South,6.985067,10.553885,clean,clean,included,exact,100.0,LGA004,ADENAJA,Kukrima South,True
HF01087,Ekedeta-East,Supwasa South,9.617499,11.658015,clean,clean,included,exact,100.0,LGA032,Ekedeta-East,Supwasa South,True
HF01019,Funkedu,Supwasa Central,10.173192,11.26131,clean,clean,included,exact,100.0,LGA038,Funkedu,Supwasa Central,True
HF00343,Zamkeri,Agbzatu Central,6.763095,8.870277,clean,clean,included,exact,100.0,LGA118,Zamkeri,Agbzatu Central,True
HF00265,AGBMITA,Agbzatu North,8.207244,8.201994,clean,clean,included,exact,100.0,LGA008,Agbmita  ,Agbzatu North,True
HF00038,Riylude-North,Kukrima North,6.54,9.84,clean,clean,included,exact,100.0,LGA086,Riylude-North,Kukrima North,True
HF00331,Gwodele-South ,Agbzatu North,8.230303,7.48549,clean,clean,included,exact,100.0,LGA039,Gwodele-South,Agbzatu North,True
HF00778,Nassako-Central,Uzojina North,8.327864,7.60835,clean,clean,included,exact,100.0,LGA075,Nassako-Central,Uzojina North,True
HF01064,Okeyoru-South,Supwasa Central,9.809516,10.930568,clean,clean,included,exact,100.0,LGA082,Okeyoru-South,Supwasa Central,True
HF901077,Ekedeta-East,Supwasa South,9.329922,11.639774,clean,clean,included,exact,100.0,LGA032,Ekedeta-East,Supwasa South,True
HF00972,Wuryona,Supwasa North,9.860753,10.506397,clean,clean,included,exact,100.0,LGA108,Wuryona,Supwasa North,True
HF00888,Uzorisa,Uzojina South,8.64188,9.500256,clean,clean,included,exact,100.0,LGA105,Uzorisa Local Govt Area,Uzojina South,True
HF00270,Agbmita,Agbzatu North,-3.871829,7.849982,clean,clean,excluded_out_of_bounds,exact,100.0,LGA008,Agbmita  ,Agbzatu North,True
HF00758,TAMLUNI,Uzojina North,8.272339,7.730002,clean,clean,included,exact,100.0,LGA094,Tamluni,Uzojina North,True
HF00958,Yobmija,Supwasa North,9.097046,10.324913,clean,clean,included,exact,100.0,LGA113,Yobmija,Supwasa North,True
HF01263,Zamjidu,Agbkeko Central,9.641493,10.12013,clean,clean,included,exact,100.0,LGA117,Zamjidu  ,Agbkeko Central,True
HF00015,Katmaba,Kukrima North,5.8,9.14,clean,clean,included,exact,100.0,LGA061,Katmaba,Kukrima North,True
HF01109,Oluyofa,Supwasa South,9.136627,11.416771,clean,clean,included,exact,100.0,LGA085,Oluyofa  ,Supwasa South,True
HF01096,Baumiru,Supwasa South,8.972945,11.359946,clean,clean,included,exact,100.0,LGA018,Baumiru,Supwasa South,True
HF01217,Yobrifa-West LGA,Agbkeko Central,9.041771,9.476063,clean,clean,included,exact,100.0,LGA114,YOBRIFA-WEST,Agbkeko Central,True
HF00857,Wurkota,Uzojina Central,9.058125,8.672668,clean,clean,included,exact,100.0,LGA106,Wurkota  ,Uzojina Central,True
HF01039,Josmiba,Supwasa Central,10.533387,10.645043,clean,clean,included,exact,100.0,LGA058,Josmiba,Supwasa Central,True
HF01210,Daibewo,Agbkeko Central,9.470118,9.360938,clean,clean,included,exact,100.0,LGA023,Daibewo,Agbkeko Central,True
HF01292,Enumija,Agbkeko South,10.576886,10.268479,clean,clean,included,exact,100.0,LGA036,Enumija,Agbkeko South,True
HF00452,Daishako,Agbzatu South,7.60869,8.8218,clean,clean,included,exact,100.0,LGA025,Daishako,Agbzatu South,True
HF00643,Tamlufa-East,Tivbetu South,8.643686,10.631172,clean,clean,included,exact,100.0,LGA093,Tamlufa-East Local Govt Area,Tivbetu South,True
HF00520,Agbzawa-South LGA,Tivbetu North,8.310584,9.836605,clean,clean,included,exact,100.0,LGA013,Agbzawa-South,Tivbetu North,True
HF00598,Agblasa,Tivbetu Central,7.280791,10.216623,clean,clean,included,exact,100.0,LGA007,Agblasa,Tivbetu Central,True
HF01192,Yeltili,Agbkeko North,10.199928,8.977081,clean,clean,included,exact,100.0,LGA110,Yeltili,Agbkeko North,True
HF01258,Daibama LGA,Agbkeko Central,9.393802,9.979997,clean,clean,included,exact,100.0,LGA022,Daibama,Agbkeko Central,True
HF00538,Uzoberi,Tivbetu North,8.666693,10.397508,clean,clean,included,exact,100.0,LGA103,Uzoberi,Tivbetu North,True
HF00100,Yelkefa,Kukrima Central,7.586489,9.539469,clean,clean,included,exact,100.0,LGA109,Yelkefa,Kukrima Central,True
HF00113,Lokbaru,Kukrima Central,"6°58'01.8""E","10°02'07.3""N",dms,dms,included,exact,100.0,LGA063,Lokbaru,Kukrima Central,True
HF00005,Maltsimi,Kukrima North,6.219923,9.464022,clean,clean,included,exact,100.0,LGA071,Maltsimi,Kukrima North,True
HF00042,Riylude-North LGA,Kukrima North,6.549921,9.746958,clean,clean,included,exact,100.0,LGA086,Riylude-North,Kukrima North,True
HF00052,Irolufa LGA,Kukrima North,6.104447,9.650465,clean,clean,included,exact,100.0,LGA051,Irolufa,Kukrima North,True
HF00363,Lokmata,Agbzatu Central,6.327128,8.744952,clean,clean,included,exact,100.0,LGA064,Lokmata,Agbzatu Central,True
HF00896,LOKSAYI,Uzojina South,8.390438,8.815405,clean,clean,included,exact,100.0,LGA066,Loksayi  ,Uzojina South,True
HF00004,Maltsimi,Kukrima North,6.201218,9.424269,clean,clean,included,exact,100.0,LGA071,Maltsimi,Kukrima North,True
HF00153,Wurmashi,Kukrima Central,7.39,10.09,clean,clean,included,exact,100.0,LGA107,Wurmashi Local Govt Area,Kukrima Central,True
HF01170,Ngenuta-Central,Agbkeko North,10.296369,8.727731,clean,clean,included,exact,100.0,LGA078,Ngenuta-Central Local Govt Area,Agbkeko North,True
HF00147,Wurmashi,Kukrima Central,7.076038,10.222401,clean,clean,included,exact,100.0,LGA107,Wurmashi Local Govt Area,Kukrima Central,True
HF00091,Yelkefa ,Kukrima Central,7.33846,9.544489,clean,clean,included,exact,100.0,LGA109,Yelkefa,Kukrima Central,True
HF01156,Jostile ,Agbkeko North,9.846378,9.486986,clean,clean,included,exact,100.0,LGA059,Jostile,Agbkeko North,True
HF00195,Umumitu,Kukrima South,"6°38'34.7""E","10°54'45.0""N",dms,dms,included,exact,100.0,LGA102,Umumitu,Kukrima South,True
HF01235,Hanjile,Agbkeko Central,9.664444,9.539778,clean,clean,included,exact,100.0,LGA043,Hanjile,Agbkeko Central,True
HF01149,Lokshasa,Agbkeko North,10.454715,9.335704,clean,clean,included,exact,100.0,LGA067,Lokshasa  ,Agbkeko North,True
HF00862,Wurkota,Uzojina Central,9.257766,8.798446,clean,clean,included,exact,100.0,LGA106,Wurkota  ,Uzojina Central,True
HF00536,Uzoberi,Tivbetu North,8.732364,10.241774,clean,clean,included,exact,100.0,LGA103,Uzoberi,Tivbetu North,True
HF00105,Yelkefa,Kukrima Central,7.560141,9.684515,clean,clean,included,exact,100.0,LGA109,Yelkefa,Kukrima Central,True
HF00550,Malbawo-Central,Tivbetu North,7.718681,9.53098,clean,clean,included,exact,100.0,LGA068,MALBAWO-CENTRAL,Tivbetu North,True
HF00600,Agblasa,Tivbetu Central,7.550657,10.253187,clean,clean,included,exact,100.0,LGA007,Agblasa,Tivbetu Central,True
HF00566,Ibajija-South,Tivbetu Central,7.119101,10.99749,clean,clean,included,exact,100.0,LGA048,Ibajija-South,Tivbetu Central,True
HF01259,Zamjidu ,Agbkeko Central,9.555371,10.111013,clean,clean,included,exact,100.0,LGA117,Zamjidu  ,Agbkeko Central,True
HF00644,Tamlufa-East,Tivbetu South,8.719519,10.689064,clean,clean,included,exact,100.0,LGA093,Tamlufa-East Local Govt Area,Tivbetu South,True
HF00649,Tamlufa-East,Tivbetu South,8.787756,10.695032,clean,clean,included,exact,100.0,LGA093,Tamlufa-East Local Govt Area,Tivbetu South,True
HF00255,Agbmita,Agbzatu North,7.826075,8.349803,clean,clean,included,exact,100.0,LGA008,Agbmita  ,Agbzatu North,True
HF00873,Olubani-South,Uzojina South,8.109248,8.406026,clean,clean,included,exact,100.0,LGA083,OLUBANI-SOUTH,Uzojina South,True
HF00746,NASYOTU,Uzojina North,8.682355,8.102501,clean,clean,included,exact,100.0,LGA076,Nasyotu,Uzojina North,True
HF00311,Josduri-South,Agbzatu North,7.694136,7.57436,clean,clean,included,exact,100.0,LGA056,Josduri-South,Agbzatu North,True
HF00774,Tamluni,Uzojina North,8.572348,7.956988,clean,clean,included,exact,100.0,LGA094,Tamluni,Uzojina North,True
HF00749,Nasyotu,Uzojina North,8.850089,7.919349,clean,clean,included,exact,100.0,LGA076,Nasyotu,Uzojina North,True
HF01206,Daibewo,Agbkeko Central,9.368564,9.181111,clean,clean,included,exact,100.0,LGA023,Daibewo,Agbkeko Central,True
HF00445,Agbngoru,Agbzatu South,7.716927,8.49926,clean,clean,included,exact,100.0,LGA009,Agbngoru,Agbzatu South,True
HF00879,Olubani-South ,Uzojina South,8.458121,8.495552,clean,clean,included,exact,100.0,LGA083,OLUBANI-SOUTH,Uzojina South,True
HF00930,Zamberi-North,Uzojina South,8.523822,8.910009,clean,clean,included,exact,100.0,LGA116,Zamberi-North,Uzojina South,True
HF00978,Zambani,Supwasa Central,9.848304,11.03691,clean,clean,included,exact,100.0,LGA115,Zambani,Supwasa Central,True
HF00192,Umumitu,Kukrima South,6.552121,10.794518,clean,clean,included,exact,100.0,LGA102,Umumitu,Kukrima South,True
HF00499,Agbtsiko,Tivbetu North,7.99139,9.912396,clean,clean,included,exact,100.0,LGA012,Agbtsiko  ,Tivbetu North,True
HF00747,Nasyotu,Uzojina North,8.806199,7.998375,clean,clean,included,exact,100.0,LGA076,Nasyotu,Uzojina North,True
HF01094,Baumiru,Supwasa South,8.998953,11.399235,clean,clean,included,exact,100.0,LGA018,Baumiru,Supwasa South,True
HF00534,Uzoberi,Tivbetu North,8.498951,10.387755,clean,clean,included,exact,100.0,LGA103,Uzoberi,Tivbetu North,True
HF00313,Josduri-South LGA,Agbzatu North,7.639672,7.535651,clean,clean,included,exact,100.0,LGA056,Josduri-South,Agbzatu North,True
HF01063,Okeyoru-South,Supwasa Central,9.828417,10.937464,clean,clean,included,exact,100.0,LGA082,Okeyoru-South,Supwasa Central,True
HF00834,Yeltsina LGA,Uzojina Central,9.757267,8.792874,clean,clean,included,exact,100.0,LGA111,Yeltsina Local Govt Area,Uzojina Central,True
HF00047,Irolufa,Kukrima North,5.913583,9.778972,clean,clean,included,exact,100.0,LGA051,Irolufa,Kukrima North,True
HF00845,Adelaja North,Uzojina Central,9.226196,8.565027,clean,clean,included,fuzzy,92.3076923076923,LGA003,Adelaja-North,Uzojina Central,True
HF00009,Maltsimi ,Kukrima North,6.287578,9.305531,clean,clean,included,exact,100.0,LGA071,Maltsimi,Kukrima North,True
HF00789,Nassako-Central,Uzojina North,8.5302,7.653698,clean,clean,included,exact,100.0,LGA075,Nassako-Central,Uzojina North,True
HF00839,Dutkeni,Uzojina Central,9.750554,8.734666,clean,clean,included,exact,100.0,LGA029,Dutkeni  ,Uzojina Central,True
HF00090,Yelkefa,Kukrima Central,7.301828,9.47408,clean,clean,included,exact,100.0,LGA109,Yelkefa,Kukrima Central,True
HF00128,Tambemi,Kukrima Central,6.874655,9.673279,clean,clean,included,exact,100.0,LGA092,Tambemi,Kukrima Central,True
HF00276,Malmaba,Agbzatu North,7.544852,8.118132,clean,clean,included,exact,100.0,LGA070,Malmaba,Agbzatu North,True
HF00477,Ngetija,Agbzatu South,7.72612,9.239025,clean,clean,included,exact,100.0,LGA079,Ngetija,Agbzatu South,True
HF00288,Supyoshi-East,Agbzatu North,7.662236,7.486589,clean,clean,included,exact,100.0,LGA091,Supyoshi-East  ,Agbzatu North,True
HF00519,Agbzawa-South,Tivbetu North,8.357055,9.828162,clean,clean,included,exact,100.0,LGA013,Agbzawa-South,Tivbetu North,True
HF00613,Ironama,Tivbetu Central,7.550008,10.72978,clean,clean,included,exact,100.0,LGA053,Ironama,Tivbetu Central,True
HF00501,Agbtsiko,Tivbetu North,7.94622,10.19662,clean,clean,included,exact,100.0,LGA012,Agbtsiko  ,Tivbetu North,True
HF00595,Okerano-Central,Tivbetu Central,-4.374758,11.376683,clean,clean,excluded_out_of_bounds,exact,100.0,LGA080,Okerano-Central  ,Tivbetu Central,True
HF00694,Adekowo,Tivbetu South,8.459204,11.615395,clean,clean,included,exact,100.0,LGA002,Adekowo,Tivbetu South,True
HF00316,Josduri-South,Agbzatu North,7.621859,7.423601,clean,clean,included,exact,100.0,LGA056,Josduri-South,Agbzatu North,True
HF00904,Hansatu,Uzojina South,9.34602,8.974446,clean,clean,included,exact,100.0,LGA046,Hansatu  ,Uzojina South,True
HF00384,Enutifa,Agbzatu Central,7.035096,7.921151,clean,clean,included,exact,100.0,LGA037,Enutifa,Agbzatu Central,True
HF00360,IROSAJA,Agbzatu Central,"6°39'58.4""E","8°02'24.0""N",dms,dms,included,exact,100.0,LGA055,Irosaja,Agbzatu Central,True
HF900899,Hansatu,Uzojina South,8.694335,9.05162,clean,clean,included,exact,100.0,LGA046,Hansatu  ,Uzojina South,True
HF01236,Hanjile,Agbkeko Central,9.687848,9.563436,clean,clean,included,exact,100.0,LGA043,Hanjile,Agbkeko Central,True
HF00700,Adekowo,Tivbetu South,8.704254,11.603649,clean,clean,included,exact,100.0,LGA002,Adekowo,Tivbetu South,True
HF01227,Yobrifa-West,Agbkeko Central,9.261461,9.688894,clean,clean,included,exact,100.0,LGA114,YOBRIFA-WEST,Agbkeko Central,True
HF00763,Tamluni,Uzojina North,8.428366,7.816138,clean,clean,included,exact,100.0,LGA094,Tamluni,Uzojina North,True
HF00012,Katmaba,Kukrima North,5.755545,9.381572,clean,clean,included,exact,100.0,LGA061,Katmaba,Kukrima North,True
HF00075,Ibabani,Kukrima North,6.385216,9.256285,clean,clean,included,exact,100.0,LGA047,Ibabani,Kukrima North,True
HF00193,Umumitu,Kukrima South,6.669691,10.941114,clean,clean,included,exact,100.0,LGA102,Umumitu,Kukrima South,True
HF00177,DAIZADE,Kukrima South,6.184442,10.395017,clean,clean,included,exact,100.0,LGA027,Daizade,Kukrima South,True
HF01057,KATDUDU,Supwasa Central,10.01078,10.418029,clean,clean,included,exact,100.0,LGA060,Katdudu,Supwasa Central,True
HF00071,Shajima,Kukrima North,6.013656,9.452195,clean,clean,included,exact,100.0,LGA087,Shajima,Kukrima North,True
HF01209,Daibewo,Agbkeko Central,9.397927,9.548282,clean,clean,included,exact,100.0,LGA023,Daibewo,Agbkeko Central,True
HF00175,Zamnuni-North,Kukrima South,6.9515,10.128821,clean,clean,included,exact,100.0,LGA120,Zamnuni-North,Kukrima South,True
HF00918,Banluwo,Uzojina South,8.776158,8.561835,clean,clean,included,exact,100.0,LGA016,Banluwo,Uzojina South,True
HF01314,Zammiyi,Agbkeko South,10.3036,10.09922,clean,clean,included,exact,100.0,LGA119,ZAMMIYI,Agbkeko South,True
HF01086,Ekedeta-East,Supwasa South,9.553317,11.586868,clean,clean,included,exact,100.0,LGA032,Ekedeta-East,Supwasa South,True
HF00440,Agbngoru,Agbzatu South,,,missing,missing,excluded_missing_or_unparseable,exact,100.0,LGA009,Agbngoru,Agbzatu South,True
HF01202,Daibewo,Agbkeko Central,9.335028,9.41156,clean,clean,included,exact,100.0,LGA023,Daibewo,Agbkeko Central,True
HF01221,Yobrifa-West,Agbkeko Central,9.132241,9.639112,clean,clean,included,exact,100.0,LGA114,YOBRIFA-WEST,Agbkeko Central,True
HF01298,Enumija,Agbkeko South,10.814573,10.149264,clean,clean,included,exact,100.0,LGA036,Enumija,Agbkeko South,True
HF00008,Maltsimi,Kukrima North,6.31174,9.306027,clean,clean,included,exact,100.0,LGA071,Maltsimi,Kukrima North,True
HF00185,Daizade,Kukrima South,6.532454,10.528277,clean,clean,included,exact,100.0,LGA027,Daizade,Kukrima South,True
HF00387,Enutifa ,Agbzatu Central,7.121138,8.161883,clean,clean,included,exact,100.0,LGA037,Enutifa,Agbzatu Central,True
HF00847,Adelaja-North,Uzojina Central,9.411792,8.428875,clean,clean,included,exact,100.0,LGA003,Adelaja-North,Uzojina Central,True
HF00021,Uzoluni,Kukrima North,6.302085,8.752193,clean,clean,included,exact,100.0,LGA104,Uzoluni,Kukrima North,True
HF01315,Zammiyi,Agbkeko South,10.412017,10.296785,clean,clean,included,exact,100.0,LGA119,ZAMMIYI,Agbkeko South,True
HF01040,Josmiba,Supwasa Central,10.598331,10.657604,clean,clean,included,exact,100.0,LGA058,Josmiba,Supwasa Central,True
HF01140,Sokmiri,Agbkeko North,9.654445,8.904026,clean,clean,included,exact,100.0,LGA088,Sokmiri,Agbkeko North,True
HF01226,Yobrifa-West,Agbkeko Central,9.324263,9.671112,clean,clean,included,exact,100.0,LGA114,YOBRIFA-WEST,Agbkeko Central,True
HF00556,Soktimi,Tivbetu North,7.678294,10.061189,clean,clean,included,exact,100.0,LGA089,Soktimi,Tivbetu North,True
HF00179,Daizade,Kukrima South,6.1876,10.385132,clean,clean,included,exact,100.0,LGA027,Daizade,Kukrima South,True
HF00176,Zamnuni North,Kukrima South,6.94361,10.311698,clean,clean,included,fuzzy,92.3076923076923,LGA120,Zamnuni-North,Kukrima South,True
HF01041,Josmiba,Supwasa Central,10.65345,10.460045,clean,clean,included,exact,100.0,LGA058,Josmiba,Supwasa Central,True
HF00138,Gwolama,Kukrima Central,7.003928,9.546265,clean,clean,included,exact,100.0,LGA041,Gwolama,Kukrima Central,True
HF00559,Soktimi,Tivbetu North,7.562021,10.015408,clean,clean,included,exact,100.0,LGA089,Soktimi,Tivbetu North,True
HF00152,Wurmashi,Kukrima Central,7.327791,10.127443,clean,clean,included,exact,100.0,LGA107,Wurmashi Local Govt Area,Kukrima Central,True
HF00381,Dutzama,Agbzatu Central,6.913649,7.926184,clean,clean,included,exact,100.0,LGA031,DUTZAMA,Agbzatu Central,True
HF00526,Hansaba ,Tivbetu North,8.473404,9.812121,clean,clean,included,exact,100.0,LGA045,Hansaba,Tivbetu North,True
HF00993,Zambani,Supwasa Central,10.183303,10.922474,clean,clean,included,exact,100.0,LGA115,Zambani,Supwasa Central,True
HF00796,Tamwata-South,Uzojina Central,10.013204,8.337604,clean,clean,included,exact,100.0,LGA095,Tamwata-South,Uzojina Central,True
HF00812,DAISHALI-CENTRAL,Uzojina Central,8.965216,8.403839,clean,clean,included,exact,100.0,LGA026,Daishali-Central,Uzojina Central,True
HF00222,Enumade-West,Kukrima South,6.510914,10.437259,clean,clean,included,exact,100.0,LGA035,Enumade-West,Kukrima South,True
HF00411,Iromashi,Agbzatu Central,7.12557,8.411782,clean,clean,included,exact,100.0,LGA052,Iromashi,Agbzatu Central,True
HF00072,Ibabani,Kukrima North,6.377367,9.346238,clean,clean,included,exact,100.0,LGA047,Ibabani,Kukrima North,True
HF00020,Uzoluni,Kukrima North,6.299295,8.742118,clean,clean,included,exact,100.0,LGA104,Uzoluni,Kukrima North,True
HF00278,Malmaba,Agbzatu North,7.726362,8.360954,clean,clean,included,exact,100.0,LGA070,Malmaba,Agbzatu North,True
HF00289,Supyoshi-East,Agbzatu North,7.727978,7.426917,clean,clean,included,exact,100.0,LGA091,Supyoshi-East  ,Agbzatu North,True
HF00467,UMUMAYI,Agbzatu South,8.005198,9.242279,clean,clean,included,exact,100.0,LGA101,Umumayi,Agbzatu South,True
HF01113,Oluyofa,Supwasa South,9.1918,11.295959,clean,clean,included,exact,100.0,LGA085,Oluyofa  ,Supwasa South,True
HF00859,Wurkota ,Uzojina Central,9.077686,8.660756,clean,clean,included,exact,100.0,LGA106,Wurkota  ,Uzojina Central,True
HF00417,Oketsifa,Agbzatu South,7.888151,8.462873,clean,clean,included,exact,100.0,LGA081,Oketsifa,Agbzatu South,True
HF00037,Riylude-North,Kukrima North,6.450128,9.845145,clean,clean,included,exact,100.0,LGA086,Riylude-North,Kukrima North,True
HF900052,Irolufa,Kukrima North,6.104447,9.650465,clean,clean,included,exact,100.0,LGA051,Irolufa,Kukrima North,True
HF00367,Lokmata,Agbzatu Central,6.520543,8.651852,clean,clean,included,exact,100.0,LGA064,Lokmata,Agbzatu Central,True
HF00095,Yelkefa LGA,Kukrima Central,7.438632,9.50402,clean,clean,included,exact,100.0,LGA109,Yelkefa,Kukrima Central,True
HF01166,NGENUTA-CENTRAL,Agbkeko North,10.21,8.57,clean,clean,included,exact,100.0,LGA078,Ngenuta-Central Local Govt Area,Agbkeko North,True
HF00584,Irongori,Tivbetu Central,7.802094,10.868916,clean,clean,included,exact,100.0,LGA054,Irongori,Tivbetu Central,True
HF01294,Enumija,Agbkeko South,10.698088,10.233503,clean,clean,included,exact,100.0,LGA036,Enumija,Agbkeko South,True
HF01304,Ngemidu,Agbkeko South,"10°09'18.7""E","9°46'15.6""N",dms,dms,included,exact,100.0,LGA077,Ngemidu,Agbkeko South,True
HF00771,Tamluni,Uzojina North,8.484971,7.928792,clean,clean,included,exact,100.0,LGA094,Tamluni,Uzojina North,True
HF00691,Nasdudu-North,Tivbetu South,7.9556,11.535905,clean,clean,included,exact,100.0,LGA072,Nasdudu-North,Tivbetu South,True
HF01035,Josmiba,Supwasa Central,10.405017,10.446018,clean,clean,included,exact,100.0,LGA058,Josmiba,Supwasa Central,True
HF01324,Gwodewo,Agbkeko South,10.471842,9.915541,clean,clean,included,exact,100.0,LGA040,Gwodewo,Agbkeko South,True
HF01095,Baumiru,Supwasa South,8.932769,11.36894,clean,clean,included,exact,100.0,LGA018,Baumiru,Supwasa South,True
HF00823,DaishaliCentral,Uzojina Central,9.305609,8.138822,clean,clean,included,fuzzy,96.7741935483871,LGA026,Daishali-Central,Uzojina Central,True
HF00067,Shajima,Kukrima North,5.961923,9.414439,clean,clean,included,exact,100.0,LGA087,Shajima,Kukrima North,True
HF00887,Uzorisa,Uzojina South,8.604787,9.504081,clean,clean,included,exact,100.0,LGA105,Uzorisa Local Govt Area,Uzojina South,True
HF00655,Ibamide LGA,Tivbetu South,8.158438,11.213725,clean,clean,included,exact,100.0,LGA049,Ibamide,Tivbetu South,True
HF00422,Oketsifa,Agbzatu South,-3.607123,8.644565,clean,clean,excluded_out_of_bounds,exact,100.0,LGA081,Oketsifa,Agbzatu South,True
HF01320,Zammiyi,Agbkeko South,10.540791,9.970152,clean,clean,included,exact,100.0,LGA119,ZAMMIYI,Agbkeko South,True
HF01042,Josmiba,Supwasa Central,10.733492,10.628218,clean,clean,included,exact,100.0,LGA058,Josmiba,Supwasa Central,True
HF00625,Daidefa,Tivbetu Central,6.871031,10.936763,clean,clean,included,exact,100.0,LGA024,Daidefa,Tivbetu Central,True
HF00321,Gwodele-South,Agbzatu North,7.979697,7.433514,clean,clean,included,exact,100.0,LGA039,Gwodele-South,Agbzatu North,True
HF00064,Shajima,Kukrima North,5.922543,9.067566,clean,clean,included,exact,100.0,LGA087,Shajima,Kukrima North,True
HF00708,Tivrafa-West,Uzojina North,9.117929,7.780579,clean,clean,included,fuzzy,91.66666666666666,LGA099,Tivrafa West,Uzojina North,True
HF00908,Agbridu West,Uzojina South,"8,224397","9,069231",comma_decimal,comma_decimal,included,fuzzy,91.66666666666666,LGA011,Agbridu-West,Uzojina South,True
HF01125,Tivmama,Supwasa South,9.468348,11.056699,clean,clean,included,exact,100.0,LGA097,Tivmama,Supwasa South,True
HF01145,Lokshasa,Agbkeko North,10.421867,9.195991,clean,clean,included,exact,100.0,LGA067,Lokshasa  ,Agbkeko North,True
HF00820,Daishali-Central,Uzojina Central,9.181705,8.385834,clean,clean,included,exact,100.0,LGA026,Daishali-Central,Uzojina Central,True
HF00198,Umumitu,Kukrima South,6.793319,11.020406,clean,clean,included,exact,100.0,LGA102,Umumitu,Kukrima South,True
HF01219,YOBRIFA-WEST,Agbkeko Central,9.104586,9.573868,clean,clean,included,exact,100.0,LGA114,YOBRIFA-WEST,Agbkeko Central,True
HF00535,Uzoberi,Tivbetu North,8.674514,10.124574,clean,clean,included,exact,100.0,LGA103,Uzoberi,Tivbetu North,True
HF00866,Tivngoba,Uzojina South,8.940091,8.94883,clean,clean,included,exact,100.0,LGA098,Tivngoba,Uzojina South,True
HF00139,Gwolama,Kukrima Central,6.992913,9.328799,clean,clean,included,exact,100.0,LGA041,Gwolama,Kukrima Central,True
HF01200,Daibewo,Agbkeko Central,9.307533,9.410747,clean,clean,included,exact,100.0,LGA023,Daibewo,Agbkeko Central,True
HF00124,Agbjide,Kukrima Central,6.850823,9.297858,clean,clean,included,exact,100.0,LGA005,Agbjide,Kukrima Central,True
HF00868,Tivngoba,Uzojina South,9.031458,9.058523,clean,clean,included,exact,100.0,LGA098,Tivngoba,Uzojina South,True
HF00266,Agbmita,Agbzatu North,8.122144,8.269106,clean,clean,included,exact,100.0,LGA008,Agbmita  ,Agbzatu North,True
HF01242,Hanjile,Agbkeko Central,9.89431,9.649259,clean,clean,included,exact,100.0,LGA043,Hanjile,Agbkeko Central,True
HF00653,Ibamide,Tivbetu South,8.08452,11.39746,clean,clean,included,exact,100.0,LGA049,Ibamide,Tivbetu South,True
HF00374,Lokmata,Agbzatu Central,6.716886,8.756201,clean,clean,included,exact,100.0,LGA064,Lokmata,Agbzatu Central,True
HF00678,Olujiwa ,Tivbetu South,8.121102,10.705155,clean,clean,included,exact,100.0,LGA084,Olujiwa,Tivbetu South,True
